Dale Steyn,Dwayne Bravo,0.5,0.333333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,6
Vinay Kumar,Shakib Al Hasan,0.416666666667,0.5,0.0833333333333,0.0,0.0,0.0,0.0,0.166666666667,12
Lasith Malinga,Nathan Coulter-Nile,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AB de Villiers,Karn Sharma,0.344827586207,0.586206896552,0.0,0.0,0.0,0.0,0.0689655172414,0.0,29
Marcus Stoinis,Umesh Yadav,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5
Karn Sharma,Kuldeep Yadav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bipul Sharma,Thisara Perera,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,3
MS Dhoni,Karn Sharma,0.51724137931,0.310344827586,0.0,0.0,0.0344827586207,0.0,0.137931034483,0.0,29
David Warner,Adam Milne,0.142857142857,0.428571428571,0.0,0.0,0.285714285714,0.0,0.142857142857,0.0,7
MS Dhoni,Ashish Nehra,0.175,0.4,0.175,0.0,0.175,0.0,0.075,0.05,40
Murali Vijay,Dwayne Smith,0.307692307692,0.384615384615,0.153846153846,0.0,0.0769230769231,0.0,0.0769230769231,0.0,13
Mitchell Marsh,Ishant Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ravindra Jadeja,Brad Hogg,0.466666666667,0.4,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.133333333333,15
Shreyas Iyer,Andre Russell,0.56,0.24,0.04,0.0,0.08,0.0,0.08,0.08,25
Sachin Baby,Mustafizur Rahman,0.0,0.375,0.25,0.0,0.125,0.0,0.25,0.0,8
Steven Smith,Ishant Sharma,0.416666666667,0.333333333333,0.0833333333333,0.0,0.166666666667,0.0,0.0,0.0833333333333,12
Stuart Binny,Axar Patel,0.571428571429,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7
Kevin Pietersen,Mitchell Johnson,0.166666666667,0.333333333333,0.0,0.166666666667,0.333333333333,0.0,0.0,0.0,6
Praveen Kumar,James Faulkner,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.25,4
Ravindra Jadeja,Jaydev Unadkat,0.5,0.125,0.125,0.0,0.125,0.0,0.125,0.125,8
Manish Pandey,Vinay Kumar,0.142857142857,0.714285714286,0.0,0.142857142857,0.0,0.0,0.0,0.0,7
Sanju Samson,Mitchell McClenaghan,0.636363636364,0.181818181818,0.0,0.0,0.0,0.0,0.181818181818,0.363636363636,11
Chris Morris,Imran Tahir,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,3
Praveen Kumar,Mohit Sharma,0.5,0.25,0.125,0.0,0.125,0.0,0.0,0.25,8
Axar Patel,Shakib Al Hasan,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4
Kane Williamson,Ashish Nehra,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,5
Hardik Pandya,Kuldeep Yadav,0.428571428571,0.285714285714,0.285714285714,0.0,0.0,0.0,0.0,0.0,7
Dwayne Smith,Sandeep Sharma,0.642857142857,0.142857142857,0.0,0.0,0.178571428571,0.0,0.0357142857143,0.0714285714286,28
Dwayne Smith,Lasith Malinga,0.607142857143,0.25,0.0357142857143,0.0,0.107142857143,0.0,0.0,0.0357142857143,28
Chris Gayle,Amit Mishra,0.24,0.52,0.0,0.0,0.08,0.0,0.16,0.0,25
Manan Vohra,Bhuvneshwar Kumar,0.571428571429,0.285714285714,0.0,0.0,0.142857142857,0.0,0.0,0.0357142857143,28
Paras Dogra,Ishant Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Anureet Singh,James Faulkner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Suresh Raina,Ashish Nehra,0.653846153846,0.269230769231,0.0384615384615,0.0,0.0,0.0,0.0384615384615,0.0384615384615,26
MS Dhoni,Varun Aaron,0.25,0.375,0.125,0.0,0.25,0.0,0.0,0.125,8
Rohit Sharma,Rajat Bhatia,0.253968253968,0.507936507937,0.031746031746,0.0,0.111111111111,0.0,0.0952380952381,0.031746031746,63
Ravindra Jadeja,Ben Cutting,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steven Smith,Glenn Maxwell,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5
David Warner,Shahbaz Nadeem,0.444444444444,0.444444444444,0.0,0.0,0.0,0.0,0.111111111111,0.0,9
Jean-Paul Duminy,Dale Steyn,0.333333333333,0.4,0.0,0.0,0.2,0.0,0.0666666666667,0.0666666666667,15
James Faulkner,Dhawal Kulkarni,0.571428571429,0.285714285714,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,7
Varun Aaron,Rishi Dhawan,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,4
Wriddhiman Saha,Mohammed Shami,0.583333333333,0.0833333333333,0.0,0.0,0.25,0.0,0.0833333333333,0.166666666667,12
Suresh Raina,Varun Aaron,0.375,0.291666666667,0.0833333333333,0.0416666666667,0.208333333333,0.0,0.0,0.0416666666667,24
Steven Smith,Yuzvendra Chahal,0.3,0.6,0.05,0.05,0.0,0.0,0.0,0.0,20
